TransactionAmount,TransactionType,Location,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TransactionAmount_Bin,Target
210.77,Debit,Mesa,144.91.150.133,M094,ATM,71.0,Retired,161.0,1.0,5396.65,2024-11-04 08:11:21,1,3
406.65,Debit,Mesa,147.234.20.46,M062,ATM,57.0,Doctor,107.0,1.0,12995.7,2024-11-04 08:11:01,2,1
422.9,Debit,Tucson,180.224.54.115,M027,ATM,40.0,Engineer,111.0,1.0,7616.43,2024-11-04 08:10:52,2,1
174.39,Debit,San Francisco,98.255.160.110,M015,ATM,19.000000000000004,Student,36.0,1.0,1127.0799999999995,2024-11-04 08:11:01,1,2
16.55000000000001,Debit,Tucson,214.32.109.197,M009,Branch,26.0,Engineer,159.0,1.0,6089.79,2024-11-04 08:08:11,1,2
91.32,Debit,Milwaukee,49.29.37.185,M056,Branch,58.0,Engineer,77.0,1.0,2618.1,2024-11-04 08:08:22,1,3
49.620000000000005,Debit,Portland,19.228.76.177,M055,ATM,55.0,Engineer,111.0,1.0,3841.42,2024-11-04 08:07:23,1,3
405.6,Debit,Tucson,36.77.94.252,M031,Online,37.0,Engineer,44.0,1.0,9754.73,2024-11-04 08:09:24,2,1
512.95,Debit,Columbus,6.234.101.35,M066,Branch,57.0,Engineer,143.0,1.0,9584.52,2024-11-04 08:10:05,2,1
345.94,Debit,Portland,129.102.184.189,M100,ATM,31.0,Doctor,163.0,1.0,7624.56,2024-11-04 08:11:40,2,1
356.56,Debit,New York,157.130.28.27,M100,Online,47.0,Engineer,52.0,1.0,2485.73,2024-11-04 08:11:57,2,3
10.31000000000003,Debit,Louisville,74.58.165.67,M054,Online,36.0,Engineer,280.0,1.0,2137.9,2024-11-04 08:11:14,1,0
211.69,Debit,Atlanta,200.13.225.150,M066,Branch,30.0,Doctor,111.0,1.0,6412.85,2024-11-04 08:07:50,1,1
116.88,Debit,Memphis,23.163.145.195,M026,ATM,45.0,Doctor,263.0,1.0,7717.34,2024-11-04 08:10:02,1,1
77.53,Debit,Louisville,203.245.215.62,M052,Branch,54.0,Retired,55.0,1.0,5158.6,2024-11-04 08:07:12,1,3
421.74,Debit,San Jose,73.108.76.238,M014,Online,67.0,Doctor,103.0,1.0,12031.14,2024-11-04 08:10:18,2,1
313.69,Debit,Oklahoma City,53.131.194.183,M034,Branch,73.0,Retired,152.0,1.0,7093.68,2024-11-04 08:10:23,2,3
411.72,Debit,Washington,166.41.54.117,M014,Branch,29.0,Doctor,153.0,1.0,8539.86,2024-11-04 08:11:43,2,1
508.73,Debit,Chicago,172.184.35.29,M071,Branch,59.0,Retired,89.0,1.0,7640.57,2024-11-04 08:09:07,2,3
153.08,Debit,Omaha,13.88.251.53,M057,ATM,24.0,Student,201.0,1.0,1292.21,2024-11-04 08:09:29,1,2
23.009999999999962,Debit,Las Vegas,55.154.161.250,M090,Branch,63.0,Retired,166.0,1.0,5958.75,2024-11-04 08:09:14,1,3
69.28,Debit,Los Angeles,184.4.253.143,M070,Online,25.0,Student,129.0,1.0,708.7399999999998,2024-11-04 08:11:01,1,0
407.65,Debit,Denver,8.136.178.116,M095,ATM,25.0,Student,263.0,1.0,273.77999999999975,2024-11-04 08:08:37,2,0
459.25,Debit,Tucson,28.149.72.129,M043,Branch,25.0,Student,59.0,1.0,130.76000000000022,2024-11-04 08:11:47,2,2
301.56,Debit,Seattle,155.37.19.43,M011,Branch,49.0,Doctor,118.0,1.0,10389.6,2024-11-04 08:10:23,2,1
17.670000000000016,Debit,San Diego,21.97.154.92,M061,Online,63.0,Doctor,91.0,1.0,1048.1800000000003,2024-11-04 08:10:55,1,3
401.37,Debit,Los Angeles,1.198.76.182,M031,Branch,43.0,Engineer,251.0,1.0,8208.54,2024-11-04 08:11:41,2,1
145.4,Debit,Tucson,49.174.157.140,M044,Online,38.0,Engineer,24.0,1.0,5244.49,2024-11-04 08:09:52,1,2
34.31,Debit,Philadelphia,167.95.191.52,M094,ATM,24.0,Student,251.0,1.0,1484.7600000000002,2024-11-04 08:11:26,1,0
282.65,Debit,Fort Worth,135.73.131.111,M012,ATM,35.0,Doctor,161.0,1.0,13801.15,2024-11-04 08:08:51,1,1
305.27,Debit,Las Vegas,57.166.147.242,M059,Online,68.0,Doctor,147.0,1.0,12958.650000000001,2024-11-04 08:09:31,2,1
185.81,Debit,Austin,201.114.165.141,M033,Online,32.0,Doctor,116.0,1.0,9588.71,2024-11-04 08:10:15,1,1
447.95,Debit,Tucson,19.20.13.234,M002,Branch,29.0,Engineer,75.0,1.0,7544.4,2024-11-04 08:09:20,2,2
279.3,Debit,Oklahoma City,77.21.150.75,M079,ATM,19.000000000000004,Student,48.0,1.0,1193.6100000000001,2024-11-04 08:07:19,1,2
611.15,Debit,Detroit,51.250.46.149,M009,ATM,27.0,Student,121.0,1.0,892.8299999999999,2024-11-04 08:09:23,0,0
275.2,Debit,New York,59.12.96.11,M058,Online,54.0,Engineer,81.0,1.0,1230.12,2024-11-04 08:09:50,1,3
427.79,Debit,San Jose,203.99.96.114,M016,Branch,18.0,Student,189.0,1.0,1479.67,2024-11-04 08:08:54,2,2
102.81,Debit,Seattle,21.28.32.1,M074,Branch,76.0,Retired,47.0,1.0,3228.87,2024-11-04 08:08:07,1,3
22.610000000000042,Debit,Seattle,76.136.92.235,M099,Online,19.000000000000004,Student,145.0,1.0,1111.67,2024-11-04 08:06:47,1,2
68.28,Debit,Boston,148.112.151.27,M100,Online,56.0,Engineer,293.0,1.0,3213.16,2024-11-04 08:08:24,1,3
73.23000000000002,Debit,San Francisco,66.226.179.193,M090,Branch,20.0,Student,172.0,1.0,1309.85,2024-11-04 08:12:22,1,0
389.05,Debit,Dallas,7.105.184.86,M075,ATM,27.0,Student,41.0,1.0,761.0,2024-11-04 08:11:28,2,0
66.91,Debit,Seattle,51.196.87.214,M047,ATM,39.0,Doctor,85.0,1.0,871.1000000000004,2024-11-04 08:10:19,1,3
335.48,Debit,Oklahoma City,107.247.202.71,M040,Branch,45.0,Engineer,155.0,1.0,3023.16,2024-11-04 08:06:45,2,3
38.139999999999986,Debit,Albuquerque,113.134.242.82,M026,Online,19.000000000000004,Student,174.0,1.0,1119.21,2024-11-04 08:09:59,1,0
360.02,Debit,Dallas,49.31.186.82,M004,Online,68.0,Retired,68.0,1.0,6400.59,2024-11-04 08:08:53,2,3
567.71,Debit,Memphis,6.204.110.7,M086,Online,63.0,Doctor,80.0,1.0,13884.24,2024-11-04 08:10:40,2,1
218.19,Debit,Austin,165.35.58.173,M078,ATM,19.000000000000004,Student,185.0,1.0,620.8299999999999,2024-11-04 08:10:27,1,0
209.99,Debit,Denver,125.89.163.224,M014,ATM,19.000000000000004,Student,40.0,1.0,1938.0100000000002,2024-11-04 08:11:39,1,0
11.02000000000001,Debit,Tucson,203.174.215.229,M008,Branch,19.000000000000004,Student,280.0,1.0,964.7899999999995,2024-11-04 08:06:56,1,2
83.43,Debit,New York,23.255.214.209,M012,Online,56.0,Retired,109.0,1.0,1870.1599999999999,2024-11-04 08:11:40,1,3
344.97,Debit,Austin,214.67.148.245,M050,Online,34.0,Doctor,106.0,1.0,5577.94,2024-11-04 08:09:39,2,1
172.29,Debit,El Paso,72.128.135.172,M034,ATM,36.0,Engineer,283.0,1.0,8700.8,2024-11-04 08:08:42,1,1
195.54,Debit,Omaha,161.195.172.148,M039,Online,60.0,Retired,255.0,1.0,2794.66,2024-11-04 08:09:01,1,3
180.46,Debit,Fresno,147.114.91.132,M001,ATM,25.0,Student,34.0,1.0,831.75,2024-11-04 08:11:23,1,0
692.55,Debit,Charlotte,180.224.54.115,M058,Branch,53.0,Retired,109.0,1.0,2451.56,2024-11-04 08:12:17,0,3
107.48000000000002,Debit,Los Angeles,120.32.147.210,M058,Branch,20.0,Student,103.0,1.0,1379.3900000000003,2024-11-04 08:12:07,1,0
81.50999999999999,Debit,Washington,192.95.36.246,M059,Branch,25.0,Student,97.0,1.0,865.4899999999998,2024-11-04 08:07:15,1,2
452.8,Debit,Los Angeles,211.45.75.44,M034,Branch,80.0,Retired,151.0,1.0,4840.67,2024-11-04 08:07:34,2,3
88.42000000000002,Debit,El Paso,37.143.57.20,M096,ATM,62.0,Doctor,91.0,1.0,12381.45,2024-11-04 08:09:15,1,1
155.53,Debit,Baltimore,77.21.150.75,M041,ATM,29.0,Engineer,66.0,1.0,4008.05,2024-11-04 08:08:36,1,0
39.24000000000001,Debit,Dallas,214.67.148.245,M095,ATM,77.0,Retired,106.0,1.0,6462.41,2024-11-04 08:11:18,1,3
26.50000000000003,Debit,Indianapolis,9.230.41.239,M063,Online,48.0,Engineer,179.0,1.0,4854.83,2024-11-04 08:07:23,1,3
83.62,Debit,Raleigh,202.21.120.44,M069,ATM,48.0,Doctor,146.0,1.0,12652.22,2024-11-04 08:12:06,1,1
142.78,Debit,San Diego,80.75.92.66,M021,Branch,68.0,Doctor,150.0,1.0,11705.88,2024-11-04 08:12:22,1,1
55.99000000000001,Debit,El Paso,215.97.143.157,M037,ATM,35.0,Doctor,95.0,1.0,932.6099999999997,2024-11-04 08:07:19,1,3
774.48,Debit,Louisville,76.136.92.235,M013,Branch,61.0,Doctor,31.000000000000014,1.0,11613.58,2024-11-04 08:08:33,0,1
105.37,Debit,Sacramento,164.75.163.220,M043,ATM,25.0,Student,160.0,1.0,1068.5500000000002,2024-11-04 08:09:44,1,2
118.82999999999998,Debit,Virginia Beach,190.251.45.32,M039,Online,28.0,Student,295.0,1.0,1616.3000000000002,2024-11-04 08:08:28,1,2
46.22,Debit,San Jose,49.31.186.82,M049,Branch,23.0,Student,217.0,1.0,471.27999999999975,2024-11-04 08:08:59,1,2
377.97,Debit,Miami,138.87.180.254,M028,Online,72.0,Retired,160.0,1.0,2457.1,2024-11-04 08:11:04,2,3
114.1,Debit,Boston,65.149.11.248,M024,Branch,69.0,Retired,148.0,1.0,5882.12,2024-11-04 08:11:19,1,3
95.5,Debit,Omaha,177.116.108.246,M031,Online,57.0,Retired,17.0,1.0,4079.09,2024-11-04 08:08:19,1,3
272.97,Debit,Boston,66.226.179.193,M033,Online,68.0,Retired,174.0,1.0,7811.31,2024-11-04 08:10:58,1,3
73.35,Debit,San Francisco,9.230.41.239,M093,Branch,24.0,Student,47.0,1.0,1181.8399999999997,2024-11-04 08:09:57,1,2
29.93999999999997,Debit,San Francisco,3.77.114.6,M063,ATM,58.0,Doctor,243.0,1.0,10915.54,2024-11-04 08:12:01,1,1
153.07,Debit,Detroit,92.214.76.157,M034,ATM,56.0,Engineer,116.0,1.0,8873.43,2024-11-04 08:12:06,1,1
52.94,Debit,Tucson,98.255.160.110,M052,Branch,41.0,Doctor,146.0,1.0,6990.92,2024-11-04 08:11:08,1,1
384.41,Debit,Jacksonville,168.55.199.214,M093,ATM,60.0,Engineer,65.0,1.0,7831.56,2024-11-04 08:10:13,2,3
235.42,Debit,Phoenix,105.87.212.115,M060,Branch,51.0,Retired,175.0,1.0,6173.23,2024-11-04 08:11:06,1,3
114.23000000000002,Debit,Dallas,106.244.1.47,M089,ATM,56.0,Doctor,64.0,1.0,9523.72,2024-11-04 08:06:35,1,1
12.620000000000005,Debit,El Paso,93.160.83.196,M068,Branch,33.0,Doctor,61.0,1.0,6420.47,2024-11-04 08:09:03,1,1
373.52,Debit,Chicago,219.31.152.129,M026,ATM,35.0,Engineer,235.0,1.0,6430.41,2024-11-04 08:11:16,2,1
336.05,Debit,San Antonio,89.237.88.251,M019,Branch,28.0,Student,164.0,1.0,1635.0500000000002,2024-11-04 08:12:13,2,2
112.26999999999998,Debit,Seattle,199.6.127.153,M007,Branch,58.0,Doctor,102.0,1.0,7369.89,2024-11-04 08:11:23,1,1
494.96000000000004,Debit,Sacramento,45.182.28.148,M067,ATM,40.0,Engineer,132.0,1.0,6903.68,2024-11-04 08:08:34,2,1
561.58,Debit,Sacramento,170.154.69.105,M022,Online,65.0,Doctor,23.0,1.0,11748.86,2024-11-04 08:06:32,2,1
440.94,Debit,San Antonio,189.20.224.220,M008,Online,42.0,Doctor,148.0,1.0,7303.23,2024-11-04 08:11:22,2,1
71.9,Debit,Los Angeles,136.172.149.77,M013,Branch,29.0,Doctor,51.0,1.0,10619.35,2024-11-04 08:12:07,1,1
276.26,Debit,Louisville,97.106.5.76,M024,Branch,56.0,Doctor,143.0,1.0,120.89000000000033,2024-11-04 08:11:47,1,3
35.45999999999998,Debit,Indianapolis,83.80.89.29,M073,ATM,67.0,Doctor,164.0,1.0,5692.31,2024-11-04 08:10:12,1,1
38.139999999999986,Debit,Portland,160.212.125.105,M072,Branch,50.0,Engineer,165.0,1.0,9879.87,2024-11-04 08:07:15,1,1
736.32,Debit,Indianapolis,64.15.0.66,M054,Online,31.0,Doctor,28.0,1.0,14268.95,2024-11-04 08:10:23,0,1
25.579999999999984,Debit,Omaha,194.29.57.163,M048,ATM,60.0,Engineer,166.0,1.0,6741.41,2024-11-04 08:06:29,1,3
446.1,Debit,Seattle,78.69.172.205,M068,ATM,25.0,Student,243.0,1.0,1008.44,2024-11-04 08:08:30,2,2
147.74,Debit,Raleigh,12.246.170.239,M034,Branch,23.0,Student,15.0,1.0,1711.7799999999997,2024-11-04 08:12:18,1,2
46.22999999999999,Debit,Fresno,34.86.220.205,M015,Online,77.0,Retired,282.0,1.0,5107.75,2024-11-04 08:09:46,1,3
265.37,Debit,Washington,173.252.44.183,M013,Branch,33.0,Engineer,77.0,1.0,5229.95,2024-11-04 08:09:20,1,2
342.57,Debit,Boston,64.15.0.66,M100,Online,20.0,Student,91.0,1.0,339.15999999999985,2024-11-04 08:09:51,2,0
33.629999999999995,Debit,Columbus,141.201.46.191,M024,Online,63.0,Retired,76.0,1.0,4324.4,2024-11-04 08:10:52,1,3
64.57999999999998,Debit,El Paso,21.190.11.223,M056,Branch,55.0,Retired,173.0,1.0,6292.29,2024-11-04 08:11:27,1,3
71.87,Debit,Nashville,110.247.153.70,M057,ATM,22.0,Student,258.0,1.0,1839.1,2024-11-04 08:12:07,1,0
308.8,Debit,Baltimore,65.164.3.100,M018,ATM,53.0,Retired,41.0,1.0,3966.54,2024-11-04 08:09:59,2,3
288.43,Debit,Phoenix,7.105.184.86,M075,Branch,66.0,Retired,72.0,1.0,4577.09,2024-11-04 08:09:00,1,3
170.36,Debit,Indianapolis,133.63.96.21,M091,ATM,30.0,Doctor,118.0,1.0,6034.73,2024-11-04 08:09:24,1,1
736.53,Debit,Philadelphia,219.193.239.152,M065,ATM,55.0,Engineer,120.0,1.0,9826.26,2024-11-04 08:09:38,0,1
213.42,Debit,Columbus,133.67.250.163,M052,ATM,45.0,Engineer,17.0,1.0,3736.38,2024-11-04 08:11:26,1,3
94.09,Debit,Miami,116.175.11.222,M042,Branch,27.0,Student,203.0,1.0,646.8500000000004,2024-11-04 08:10:29,1,0
3.6500000000000057,Debit,Miami,21.28.32.1,M098,Online,69.0,Doctor,146.0,1.0,10017.11,2024-11-04 08:11:01,1,1
224.79,Debit,Boston,3.11.254.2,M063,Online,18.0,Student,129.0,1.0,528.3800000000001,2024-11-04 08:10:25,1,0
64.30000000000001,Debit,Louisville,219.98.242.240,M015,ATM,55.0,Retired,67.0,1.0,7530.3,2024-11-04 08:11:58,1,3
111.79000000000002,Debit,Jacksonville,110.235.207.187,M056,Online,62.0,Doctor,49.0,1.0,10887.59,2024-11-04 08:11:34,1,1
170.45,Debit,San Francisco,50.202.8.53,M026,Branch,60.0,Engineer,199.0,1.0,2284.41,2024-11-04 08:09:17,1,3
344.27,Debit,San Antonio,214.125.131.88,M031,Branch,22.0,Student,123.0,1.0,1918.3599999999997,2024-11-04 08:09:37,2,2
872.72,Debit,Washington,216.79.134.201,M033,Online,22.0,Student,288.0,1.0,503.0100000000002,2024-11-04 08:10:49,0,2
292.95,Debit,Memphis,221.169.49.152,M055,Branch,37.0,Engineer,56.0,1.0,1216.9099999999999,2024-11-04 08:11:13,1,3
28.439999999999998,Debit,Fresno,200.164.13.160,M047,ATM,18.0,Student,243.0,1.0,1071.0400000000004,2024-11-04 08:09:03,1,0
209.02,Debit,El Paso,97.4.209.133,M008,ATM,21.0,Student,74.0,1.0,187.89999999999964,2024-11-04 08:11:19,1,0
20.049999999999983,Debit,Chicago,164.75.163.220,M018,ATM,72.0,Retired,171.0,1.0,7145.67,2024-11-04 08:08:00,1,3
175.02,Debit,Phoenix,105.6.30.244,M092,Online,28.0,Student,71.0,1.0,1493.88,2024-11-04 08:09:21,1,2
69.95999999999998,Debit,Baltimore,184.146.10.88,M060,Branch,28.0,Student,31.000000000000014,1.0,164.1199999999999,2024-11-04 08:08:13,1,0
100.38,Debit,Seattle,71.93.189.160,M060,Branch,63.0,Doctor,49.0,1.0,10171.68,2024-11-04 08:09:18,1,1
137.23,Debit,Fresno,82.51.236.134,M084,Branch,64.0,Doctor,63.0,1.0,13847.99,2024-11-04 08:08:41,1,1
870.3,Debit,San Jose,142.184.68.230,M003,ATM,51.0,Retired,229.0,1.0,3688.98,2024-11-04 08:08:54,0,3
458.94,Debit,Detroit,151.247.130.190,M076,Branch,52.0,Engineer,180.0,1.0,5619.95,2024-11-04 08:08:35,2,3
757.1500000000001,Debit,Raleigh,200.13.225.150,M085,Online,53.0,Engineer,38.0,1.0,4702.86,2024-11-04 08:08:06,0,3
170.97,Debit,Nashville,187.52.200.18,M044,Branch,26.0,Student,292.0,1.0,1265.27,2024-11-04 08:07:51,1,0
659.15,Debit,Boston,78.69.172.205,M014,ATM,22.0,Student,204.0,1.0,1241.5900000000001,2024-11-04 08:06:24,0,0
31.529999999999973,Debit,Kansas City,37.143.57.20,M095,Online,25.0,Student,283.0,1.0,874.9300000000003,2024-11-04 08:06:33,1,0
250.01,Debit,Kansas City,157.47.114.20,M057,ATM,62.0,Retired,88.0,1.0,1541.48,2024-11-04 08:12:10,1,3
554.15,Debit,Raleigh,151.247.130.190,M066,ATM,49.0,Doctor,108.0,1.0,14817.22,2024-11-04 08:12:11,2,1
28.380000000000024,Debit,Sacramento,149.84.108.18,M083,Branch,55.0,Doctor,98.0,1.0,173.69999999999982,2024-11-04 08:08:56,1,3
16.80000000000001,Debit,San Diego,86.220.59.252,M021,ATM,49.0,Doctor,94.0,1.0,11847.07,2024-11-04 08:09:51,1,1
896.79,Debit,Dallas,138.87.180.254,M087,Online,33.0,Doctor,168.0,1.0,11146.74,2024-11-04 08:06:45,0,1
159.0,Debit,Las Vegas,77.92.193.22,M059,ATM,49.0,Engineer,38.0,1.0,369.78999999999996,2024-11-04 08:08:35,1,3
203.99,Debit,Philadelphia,213.15.9.253,M073,Online,52.0,Retired,215.0,1.0,4840.31,2024-11-04 08:09:52,1,3
50.99000000000001,Debit,Detroit,147.119.62.178,M003,Branch,29.0,Doctor,76.0,1.0,1334.6,2024-11-04 08:10:00,1,3
299.92,Debit,Denver,201.113.165.203,M007,ATM,27.0,Student,122.0,1.0,1368.0,2024-11-04 08:08:59,1,0
18.349999999999994,Debit,Nashville,83.80.89.29,M035,Branch,21.0,Student,78.0,1.0,1293.3900000000003,2024-11-04 08:10:06,1,2
65.11000000000001,Debit,Nashville,223.32.70.156,M026,ATM,34.0,Engineer,150.0,1.0,8485.14,2024-11-04 08:08:55,1,1
137.48,Debit,Seattle,66.255.7.16,M058,Branch,55.0,Doctor,47.0,1.0,14273.42,2024-11-04 08:08:46,1,1
398.36,Debit,Columbus,80.58.55.129,M006,ATM,22.0,Student,56.0,1.0,1863.6999999999998,2024-11-04 08:09:08,2,0
469.46000000000004,Debit,New York,137.33.78.168,M068,ATM,20.0,Student,149.0,1.0,8640.56,2024-11-04 08:09:58,2,2
37.579999999999984,Debit,Indianapolis,5.252.94.135,M051,ATM,57.0,Doctor,182.0,1.0,259.4399999999996,2024-11-04 08:12:14,1,3
160.24,Debit,Washington,98.39.212.221,M019,ATM,31.0,Engineer,15.0,1.0,5526.97,2024-11-04 08:09:07,1,2
165.91,Debit,Jacksonville,1.198.76.182,M084,ATM,26.0,Student,84.0,1.0,587.1199999999999,2024-11-04 08:09:22,1,0
211.36,Debit,San Francisco,223.189.165.37,M020,Branch,47.0,Engineer,194.0,1.0,4760.34,2024-11-04 08:11:24,1,3
241.45,Debit,Portland,133.63.96.21,M026,Online,26.0,Student,158.0,1.0,1594.04,2024-11-04 08:08:42,1,2
23.240000000000038,Debit,Indianapolis,184.185.209.72,M054,Branch,68.0,Doctor,129.0,1.0,13777.79,2024-11-04 08:10:55,1,1
314.52,Debit,Memphis,146.69.70.214,M057,ATM,80.0,Retired,229.0,1.0,7071.32,2024-11-04 08:06:44,2,3
854.64,Debit,Fort Worth,174.61.77.54,M038,Branch,56.0,Retired,118.0,1.0,2989.25,2024-11-04 08:08:54,0,3
261.19,Debit,Oklahoma City,88.55.149.101,M078,ATM,64.0,Retired,52.0,1.0,7620.6,2024-11-04 08:09:48,1,3
11.859999999999985,Debit,Sacramento,148.112.151.27,M054,Branch,31.0,Engineer,129.0,1.0,6782.61,2024-11-04 08:08:52,1,1
122.65,Debit,Columbus,119.199.76.61,M039,Online,28.0,Student,41.0,1.0,1968.5100000000002,2024-11-04 08:06:57,1,2
395.16,Debit,Milwaukee,165.38.56.205,M059,Online,56.0,Retired,17.0,1.0,5340.73,2024-11-04 08:11:15,2,3
704.69,Debit,Las Vegas,50.202.8.53,M089,Online,51.0,Retired,150.0,1.0,3267.84,2024-11-04 08:10:51,0,3
369.89,Debit,San Antonio,186.54.68.246,M083,ATM,69.0,Retired,69.0,1.0,6941.47,2024-11-04 08:11:27,2,3
10.919999999999987,Debit,Jacksonville,88.55.149.101,M090,ATM,67.0,Retired,268.0,1.0,7567.2,2024-11-04 08:08:28,1,3
199.14,Debit,Seattle,187.199.178.27,M005,Branch,31.0,Engineer,36.0,1.0,7001.25,2024-11-04 08:10:52,1,2
757.79,Debit,Charlotte,49.174.157.140,M034,Online,22.0,Student,117.0,1.0,1443.02,2024-11-04 08:08:27,0,0
122.81,Debit,San Jose,136.162.111.135,M010,Branch,52.0,Doctor,12.0,1.0,8450.84,2024-11-04 08:09:37,1,1
96.25,Debit,Houston,27.215.118.94,M040,Online,61.0,Retired,171.0,1.0,7996.7,2024-11-04 08:06:36,1,3
142.55,Debit,Kansas City,112.56.160.202,M071,Online,67.0,Doctor,97.0,1.0,1262.6800000000003,2024-11-04 08:07:26,1,3
24.860000000000014,Debit,Jacksonville,52.50.209.49,M007,Branch,58.0,Engineer,292.0,1.0,2591.65,2024-11-04 08:12:04,1,3
103.07999999999998,Debit,San Francisco,147.114.91.132,M009,Online,60.0,Doctor,109.0,1.0,12002.16,2024-11-04 08:10:18,1,1
116.26999999999998,Debit,Portland,200.164.13.160,M011,Online,57.0,Engineer,94.0,1.0,8726.92,2024-11-04 08:11:49,1,1
206.84,Debit,Philadelphia,79.227.202.117,M010,Branch,20.0,Student,154.0,1.0,454.65999999999985,2024-11-04 08:10:50,1,2
199.37,Debit,Chicago,198.24.183.157,M083,Online,24.0,Student,79.0,1.0,1331.3000000000002,2024-11-04 08:08:44,1,0
18.22999999999999,Debit,Nashville,193.217.248.188,M064,ATM,56.0,Engineer,28.0,1.0,8422.2,2024-11-04 08:11:20,1,1
398.7,Debit,Albuquerque,198.39.35.23,M006,ATM,47.0,Doctor,276.0,1.0,7987.74,2024-11-04 08:09:04,2,1
378.2,Debit,Mesa,21.122.39.207,M008,Branch,40.0,Engineer,167.0,1.0,7372.81,2024-11-04 08:11:02,2,1
124.74,Debit,Los Angeles,39.163.103.27,M038,ATM,49.0,Engineer,33.0,1.0,2987.97,2024-11-04 08:08:17,1,3
17.099999999999994,Debit,Albuquerque,209.214.250.164,M019,ATM,53.0,Retired,101.0,1.0,1619.54,2024-11-04 08:11:05,1,3
287.05,Debit,Milwaukee,141.121.30.32,M058,ATM,22.0,Student,212.0,1.0,1204.65,2024-11-04 08:10:59,1,0
874.72,Debit,San Francisco,200.164.13.160,M085,Online,28.0,Engineer,173.0,1.0,4630.58,2024-11-04 08:08:17,0,2
348.44,Debit,Baltimore,175.166.115.182,M034,Online,24.0,Student,147.0,1.0,1022.9400000000005,2024-11-04 08:09:55,2,0
128.39999999999998,Debit,Tucson,48.31.196.24,M065,ATM,69.0,Retired,31.000000000000014,1.0,2610.64,2024-11-04 08:11:44,1,3
320.93,Debit,Atlanta,115.241.186.164,M026,Online,55.0,Engineer,178.0,1.0,9451.66,2024-11-04 08:10:27,2,1
1.4099999999999966,Debit,Sacramento,170.225.23.251,M084,ATM,53.0,Retired,278.0,1.0,1244.17,2024-11-04 08:12:04,1,3
50.52000000000001,Debit,Los Angeles,161.177.41.214,M065,Branch,54.0,Doctor,293.0,1.0,12815.24,2024-11-04 08:06:58,1,1
12.93999999999997,Debit,Fresno,114.115.12.20,M098,Branch,23.0,Student,158.0,1.0,921.2299999999996,2024-11-04 08:10:32,1,0
329.75,Debit,Sacramento,160.160.113.117,M064,Online,56.0,Retired,211.0,1.0,6009.43,2024-11-04 08:09:57,2,3
150.6,Debit,Miami,7.146.35.122,M080,ATM,69.0,Retired,59.0,1.0,3240.14,2024-11-04 08:07:30,1,3
29.50000000000003,Debit,San Antonio,218.54.207.160,M008,Online,73.0,Retired,129.0,1.0,1229.3199999999997,2024-11-04 08:09:30,1,3
54.34,Debit,Albuquerque,5.74.9.122,M035,ATM,65.0,Doctor,46.0,1.0,8019.89,2024-11-04 08:11:47,1,1
18.25,Debit,Kansas City,39.129.125.110,M076,ATM,53.0,Doctor,18.0,1.0,14328.29,2024-11-04 08:08:43,1,1
633.87,Debit,Kansas City,159.37.30.154,M067,Online,27.0,Student,175.0,1.0,330.15999999999985,2024-11-04 08:09:58,0,0
81.15,Debit,Miami,156.173.170.140,M059,ATM,19.000000000000004,Student,114.0,1.0,1595.2600000000002,2024-11-04 08:09:07,1,2
83.94999999999999,Debit,New York,60.89.202.192,M015,Online,75.0,Retired,170.0,1.0,7413.18,2024-11-04 08:06:37,1,3
172.68,Debit,Baltimore,81.67.222.238,M031,ATM,33.0,Doctor,17.0,1.0,10724.95,2024-11-04 08:07:49,1,1
139.88,Debit,Chicago,89.18.54.235,M024,ATM,34.0,Engineer,162.0,1.0,2969.71,2024-11-04 08:07:25,1,0
165.55,Debit,Dallas,116.44.12.250,M061,Branch,28.0,Student,115.0,1.0,761.7799999999997,2024-11-04 08:08:55,1,0
285.69,Debit,Miami,141.121.30.32,M064,ATM,63.0,Retired,35.0,1.0,2552.54,2024-11-04 08:07:59,1,3
532.4,Debit,Jacksonville,141.121.30.32,M027,ATM,22.0,Student,149.0,1.0,1033.73,2024-11-04 08:09:47,2,0
293.85,Debit,Charlotte,206.168.209.111,M011,Online,25.0,Student,144.0,1.0,1919.9700000000003,2024-11-04 08:09:31,1,0
27.940000000000026,Debit,Atlanta,141.201.46.191,M093,Branch,79.0,Retired,120.0,1.0,1893.44,2024-11-04 08:08:30,1,3
270.36,Debit,Oklahoma City,89.6.100.149,M044,ATM,25.0,Student,37.0,1.0,1783.04,2024-11-04 08:07:51,1,2
506.03,Debit,Detroit,115.241.186.164,M100,Branch,21.0,Student,21.0,1.0,1123.8900000000008,2024-11-04 08:09:26,2,0
206.95,Debit,Seattle,142.148.226.178,M084,Branch,22.0,Student,31.000000000000014,1.0,1817.65,2024-11-04 08:07:35,1,2
350.96,Debit,Tucson,97.106.5.76,M046,ATM,63.0,Retired,167.0,1.0,5463.94,2024-11-04 08:08:03,2,3
261.63,Debit,Chicago,77.7.223.184,M018,Branch,20.0,Student,150.0,1.0,477.02999999999975,2024-11-04 08:09:33,1,0
46.120000000000005,Debit,Fresno,152.234.65.155,M088,Branch,59.0,Doctor,30.0,1.0,8874.01,2024-11-04 08:08:32,1,1
